fetchedAt,csvStamp,csvVal,rhrStamp,rhrVal,webStamp,webVal,metarStamp,metarVal,marketPrices
2026-09-07T06:04:19.506Z,202609071350,28.3,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:04:50.881Z,202609071350,28.3,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:05:22.154Z,202609071350,28.3,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:05:53.905Z,202609071350,28.3,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:06:25.904Z,202609071350,28.3,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:06:57.194Z,202609071350,28.3,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:07:28.859Z,202609071350,28.3,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:08:00.042Z,202609071350,28.3,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":89;"31°C":13;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:08:30.870Z,202609071350,28.3,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":89;"31°C":13;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:09:01.804Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":89;"31°C":13;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:09:32.911Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":89;"31°C":13;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:10:04.394Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":89;"31°C":13;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:10:36.465Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":89;"31°C":13;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:11:07.810Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":89;"31°C":13;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:11:39.228Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":89;"31°C":13;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:12:10.824Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":89;"31°C":13;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:12:42.182Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":20;"32°C":3;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:13:14.262Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":20;"32°C":3;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:13:45.670Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":20;"32°C":3;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:14:17.362Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":20;"32°C":3;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:14:48.918Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":20;"32°C":3;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:15:20.587Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":20;"32°C":3;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:15:51.921Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":20;"32°C":3;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:16:23.227Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":20;"32°C":3;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:16:54.054Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":20;"32°C":3;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:17:25.518Z,202609071400,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":20;"32°C":3;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:17:56.614Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":76;"31°C":23;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:18:28.860Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":76;"31°C":23;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:19:01.129Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":76;"31°C":23;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:19:32.298Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":76;"31°C":23;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:20:03.433Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":76;"31°C":23;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:20:35.160Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":76;"31°C":23;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:21:07.005Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":76;"31°C":23;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:21:38.319Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1402,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":76;"31°C":23;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:22:10.035Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":76;"31°C":23;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:22:41.555Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":84;"31°C":14;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:23:13.061Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":84;"31°C":14;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:23:44.164Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":84;"31°C":14;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:24:26.982Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":84;"31°C":14;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:24:58.607Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":84;"31°C":14;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:25:29.562Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":84;"31°C":14;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:26:00.565Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":84;"31°C":14;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:26:31.647Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":84;"31°C":14;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:27:03.308Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":84;"31°C":14;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:27:34.979Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:28:06.163Z,202609071410,28.7,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:28:37.581Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:29:08.841Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:29:40.756Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:30:12.178Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:30:43.817Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:31:15.391Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:31:46.890Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:32:18.664Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":87;"31°C":12;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:32:49.547Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":28;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:33:21.269Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:00:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":28;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:33:52.987Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":28;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:34:24.322Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":28;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:34:55.577Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":28;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:35:27.780Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":28;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:35:59.715Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":28;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:36:31.546Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":28;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:37:02.998Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":28;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:37:33.789Z,202609071420,29.6,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":24;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:38:05.454Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":24;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:38:37.299Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":24;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:39:20.635Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":24;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:39:52.617Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":24;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:40:24.152Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":24;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:40:56.031Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":24;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:41:27.114Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":24;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:41:58.730Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":24;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:42:30.043Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":71;"31°C":24;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:43:01.492Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":77;"31°C":21;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:43:32.465Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":77;"31°C":21;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:44:04.680Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":77;"31°C":21;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:44:36.420Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":77;"31°C":21;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:45:08.520Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":77;"31°C":21;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:45:40.868Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":77;"31°C":21;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:46:12.230Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":77;"31°C":21;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:46:43.953Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":77;"31°C":21;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:47:15.617Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":77;"31°C":21;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:47:46.862Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":80;"31°C":18;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:48:20.220Z,202609071430,29.8,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":80;"31°C":18;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:48:51.904Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":80;"31°C":18;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:49:24.795Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":80;"31°C":18;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:49:55.615Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":80;"31°C":18;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:50:27.132Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":80;"31°C":18;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:50:58.408Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":80;"31°C":18;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:51:29.340Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":80;"31°C":18;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:52:00.756Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":80;"31°C":18;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
